path,sentence
common_voice_sw_30437229.mp3,baada ya wajeka mani kushima na waingeleza katika vita ku ya kwanzaya dunia
common_voice_sw_29888750.mp3,makabia yoke aya ya napatika natatika mikuwa ishiri dasika riliyo kutenbenia bara
common_voice_sw_30385717.mp3,amani ya beikikaro membayeni mtoto washasikarume alikuwa saiswanzazibari i
common_voice_sw_29938906.mp3,hapwa ngene walipatadeno hana walipandiko walindiva hivyo
common_voice_sw_30233375.mp3,okuhwazungo akitumila ziaka li zakisiasa kwuengano akati kuwa
common_voice_sw_30337099.mp3,mungano wakisiasa umedumu kwa zaidi ya miaka mine na badiliko
common_voice_sw_30257449.mp3,watazana wakimuka kubadilishampaninia wasafari za
common_voice_sw_30113452.mp3,mkubu waina minigokati a migifu moja halifumii
common_voice_sw_29942593.mp3,kiangozihuyo alikuje na mteza musa wa na ulewachamachaki am
common_voice_sw_30644719.mp3,iziboja kuusuamusaidi kuwa mbakimakijana tatiwokuwa sima
common_voice_sw_29955686.mp3,kambaje li ifadhi ya kaifa karangire na ziwa nanye
common_voice_sw_30566750.mp3,alisomea shahadha ya saasi nasiasa
common_voice_sw_30065355.mp3,jani akiwa na walezi waki yakaingia tani
common_voice_sw_30315098.mp3,lil inatafutena na uji ambayo utayarisha na kupikwa na mazi m
common_voice_sw_30169843.mp3,hinada ya kwaziara seongezwa kikafanika
common_voice_sw_29789069.mp3,tafici nifanyika siku za karibuo matibitisha kuweko kwa ndawanyinginenyao
common_voice_sw_36381452.mp3,mbonaambele
common_voice_sw_28881653.mp3,nvi nkupi yaigekubowakibo nikalumgia
common_voice_sw_30376119.mp3,vugale libuni na fibamia micoro katika kwetikeleza mradi hu
common_voice_sw_30465389.mp3,mfungale amio husika katika huchanzi wa madaraja mengine meni
common_voice_sw_30057242.mp3,fusa iete ileinafa kucangamkiwa enako italika maigereocha nye
common_voice_sw_36472752.mp3,mafuzi wanayali yatini zana manaya liyokadirumatangaza gada
common_voice_sw_28822392.mp3,asasemoranga alikuwa meneta la kwaza kutakanjeya bingere za
common_voice_sw_37090412.mp3,oulokaikana dani ikikupikupasana
common_voice_sw_35633742.mp3,alitoa amamdogo la kwanza amtido waridi
common_voice_sw_30310929.mp3,wanilaki sita haifuni na sika miasagaka la kinye
common_voice_sw_30110305.mp3,arazote mungwa naugezi wake wa pikii
common_voice_sw_29850727.mp3,milahi ilianuvisho kwa sababu babu zituwaliona kuwa sivi zorimwala mkea akusanto to
common_voice_sw_34748020.mp3,itazetu ushahidi yambao tolatuma umakua afaida
common_voice_sw_31324296.mp3,elande rez alikuwa nachazalima
common_voice_sw_29985197.mp3,ajinkina ilifungo abomande kwa sifurinidia miumai
common_voice_sw_30382132.mp3,ya zipogarana nazeti bila ksaundizi na koruso
common_voice_sw_29887088.mp3,kati ya onguja na penda ambapo alikuwa akihama na samibia yake
common_voice_sw_30108192.mp3,mamatari mashani a kwambaborisaabala kufika mazanimba
common_voice_sw_35106830.mp3,na kutaja manego maviango va kitaifa na kuchuguza fanisi wa
common_voice_sw_31409465.mp3,meliiyoilikuwa kutoke ratitabandari ya na kopa mumu magolekea maza
common_voice_sw_29831595.mp3,wapaye walifuwakiza bidambajimbali zinazoteneneza kwa kumi
common_voice_sw_30298334.mp3,tanza deradi sa za kuna machakuguliwa te
common_voice_sw_35987754.mp3,katiao walivutabali maga uliokida atiao walifotabani mweisibuliyokiba
common_voice_sw_30003221.mp3,jiuli zaidi nliongezi ziyakuuweka na kuuza mazilianga nazanzimali
common_voice_sw_36039380.mp3,malikua kina moka bla ufana kazi na kini bila wenyedikatika
common_voice_sw_30225411.mp3,naijese yailishinda baomoja kwa sifure bidiliya bukina fasu
common_voice_sw_30390082.mp3,lecha ya kuwa misetu wahifabhi nsetuhuo umendelea uharibiwa sana
common_voice_sw_29957804.mp3,imu jiteji wafilamu mchasiri ya mali na monasesa kutoka nchinitanzania
common_voice_sw_30364358.mp3,shereniupe ineeyonyeshi magukizinapak zimarei
common_voice_sw_30135860.mp3,meongoni mwa makabina ya liyopo tanzania ni pamoja na wachada
common_voice_sw_30346325.mp3,baada ari jinga na shure ya sekondai kaora
common_voice_sw_30360738.mp3,yote ni maleno ya keingereza
common_voice_sw_34943076.mp3,jokwetuleo
common_voice_sw_30044450.mp3,mkoa watabora wailikanazaidi ka mamkowa wanyamwa zi
common_voice_sw_30385103.mp3,tang hapo wareno makatawana biasharnzo ta katisa kwanwa kamashariki
common_voice_sw_30307944.mp3,walemamapa seemwaiza maika kiialikaipa kilemansha
common_voice_sw_30038371.mp3,eliningi ochadejika raisharazingine
common_voice_sw_29899810.mp3,nata ele imezi alikuosa mgajwa kinaji
common_voice_sw_30438798.mp3,baaba a kumiko mkawaa akaebesha wupombano ya kula kombo
common_voice_sw_29835854.mp3,waji ya kujenga uchumi wake na kwa wananchi wa mataifaya akipi
common_voice_sw_30087816.mp3,uawamaiiawamatawanumi
common_voice_sw_30322386.mp3,umautemika zaidi atipo safilisha jiwa mazaa
common_voice_sw_30095509.mp3,embarekubwa mineni imeleombalimeo ra aidirenpe
common_voice_sw_30336302.mp3,kake ake la kini bahati maya afakabla ya kuwa
common_voice_sw_35279247.mp3,aflahii nafanyika mjini kwafilanjini nome uchana kishaki za kumacha uru
common_voice_sw_30064992.mp3,wamuzi ya ambao ulikuwa nda sambamba na kumiga mafukuhya maiasias
common_voice_sw_30327672.mp3,ilao gako sia na husuni awana samaka bisana weekwa vizuki vili
common_voice_sw_29239103.mp3,utano mishajuruka wandani zaidi kibatisa ralikukatika kudila kina a
common_voice_sw_31327890.mp3,kwandeta liiya ukumona alipo zarama za kisiiyo
common_voice_sw_29982403.mp3,walikula semu tofuuti wa naome na wanawake bine kujali umliwalizinga tiji msia tu
common_voice_sw_30134525.mp3,abudidumbe alichabia kuwa raisi wa zanzimba
common_voice_sw_31043904.mp3,saidiro manealifuga bakrikei sikua ula
common_voice_sw_30115707.mp3,nimima meruwenye kilomika za mama elfunni mia tano sitini na sida
common_voice_sw_29986854.mp3,alianza wimbaji yatioka mgoziwa kuwaaekimelia mjine mo
common_voice_sw_29821948.mp3,mmpambano wlukaya mipoisha takiban a pigena jinenbihi walipindiwa
common_voice_sw_29797716.mp3,mngamo nikatika vichambazia likuwa kisamanisana kufana
common_voice_sw_29905820.mp3,wategemia zeidi pua na masikio kuweza kufanikisha shulizake
common_voice_sw_35269825.mp3,kiogo kelikomamei wa wa kusendamafena aa
common_voice_sw_29897469.mp3,akawaki nia baadhi yanieungoji wa kikiaka liohuwa jirezai
common_voice_sw_29848674.mp3,afiwa na iaka kuni na fika kuo alikuwa moja katiana ya takeiamigiwa
common_voice_sw_28878165.mp3,kameraza mtandao zinaweza kuwanekama kama umgezeko ya kini ya bajiti ya jamgbo ili
common_voice_sw_35164928.mp3,alipoka na ura niaka ishiina kasa waifunga
common_voice_sw_30077604.mp3,yelotanzania ipatikara mwaba elfu moja mia kisa sijini nan
common_voice_sw_29938170.mp3,chugulito upogwe chimi baramoje wa kishindo
common_voice_sw_29851280.mp3,watu kutaka ilio ya kusini waliokuwa nadadi ya elfushirini
common_voice_sw_30547357.mp3,baada ya huruwalikiwa chi chalutenik
common_voice_sw_30054835.mp3,muno ibariki afrika pia mungolibarikitanzania
common_voice_sw_30059779.mp3,kutoka na na utunzajiwake wa mira tawadoni zao
common_voice_sw_30558655.mp3,nakaria kwenye miteregwe ya mbima akilimenjaru
common_voice_sw_30218663.mp3,kutoka irindatili kokuwa mgome ya chifumkwawa kwelekea koli
common_voice_sw_29842115.mp3,wabena wa ukanda wajuwanajishugulisha na kilimu na ufugaji ku
common_voice_sw_29938996.mp3,imadene itamani kubwa sana arika sagodulia
common_voice_sw_31412511.mp3,ababo wakanisa na makukieke wa naundamuza
common_voice_sw_30227699.mp3,kaboti aliendileagu ibaaminijecha mkuu wa mikono yoteya jeshi na uwinzi
common_voice_sw_30168618.mp3,apa kele alipambani na paala wauzama ugutofanusi wa o
common_voice_sw_29973502.mp3,chama kini pata uwa nyingi katika ucagunzi
common_voice_sw_30009783.mp3,kwajate likuwa sufa nakazi nasia
common_voice_sw_30069955.mp3,aradaga sitani kwamidasanamimanza kuama kuchuma aki
common_voice_sw_30130934.mp3,utenze mbao uleta chijinyingi etika uwanzamitambao mjunta zanu
common_voice_sw_30070716.mp3,tikatai kuwa tizimaano zisezaras natokai sonianuragi
common_voice_sw_30111269.mp3,mailuminchini kinye karibu na mpaka uganda
common_voice_sw_30623926.mp3,watekezi okovashaki walujita iti kutomia dini na tenyaruji wa lamssara koamatarigi
common_voice_sw_29819262.mp3,wataliila uhudumia ziwaedwadinaziwa fata
common_voice_sw_30362522.mp3,waienye mguojo wa in
common_voice_sw_29788714.mp3,inajiao nikiwatu a ltalatini mmpakarombaini
common_voice_sw_30121169.mp3,na kurudishwa katika bara la waprika zikawa kama bida
common_voice_sw_29001307.mp3,aziake ya kufungisha alianza atika shile vinasi
common_voice_sw_29836448.mp3,wakinikua u u washidano akaibe
common_voice_sw_28582397.mp3,zao ilaokuya mesharani tumaku
common_voice_sw_30464882.mp3,ufosu wanima miyolimiambili tamahina mbili na kipabitandao iya mi
common_voice_sw_29906266.mp3,timi ya taifa ya itaja jikuwa biwa dulia kwa mara ya pili
common_voice_sw_30044426.mp3,kupeta ko wakizajiwa uga kuhimizazaisha jiokiino
common_voice_sw_30255737.mp3,bawasili ya pile ni andani ya puro autuko auduburi
common_voice_sw_34959537.mp3,sani taunoka sa tala asubu
common_voice_sw_34944228.mp3,kuchukwa tukiwa mao lelihusisha ndali kumtea nzulala kifukifo
common_voice_sw_30313910.mp3,vnafanya gazi ili kulinda msitu hu wenyemangama kubwa kunazingira
common_voice_sw_29856683.mp3,elfu moja miatiza zitini uko makunduji bisiwali zanziba
common_voice_sw_30091505.mp3,wadehini a mbali yokwa mtanaberi seninafi
common_voice_sw_30024390.mp3,iikaika ajimisha kilataresa baamuzigila
common_voice_sw_29938497.mp3,jinazosirisha maji kwelekea bondeni kwunye makazi ya wati
common_voice_sw_30448093.mp3,wasasa maka unajumaya tarafaishirini
common_voice_sw_30009323.mp3,kiokubwa ulaya zina jipanga kina msini
common_voice_sw_28811522.mp3,ameonekana kwenye sinema zilizo na wainyizaji wa kubwa namarufu wakeafiika
common_voice_sw_30177584.mp3,mfane aliitaji mzara watawala oke wakiwemo wale waliomufuataro sa
common_voice_sw_29789096.mp3,iviwaale walijiitawambaa kio na mana sisi
common_voice_sw_30107978.mp3,waliendika mabangwa mbayo ya lielezia mamemia vilio vilitanda masopa
common_voice_sw_30179882.mp3,bessi kwosasa viefungani bora kumula ote katika alidi
common_voice_sw_29788635.mp3,razima ni ine mskikini kinasik
common_voice_sw_30079494.mp3,wabandi walikuenya akiwa kwenye makuji yaliokuwa katika ngazi ya uku
common_voice_sw_30224145.mp3,nivyo kitaidi sana pini za mkoma rujika na kuaji ya kukibiwa
common_voice_sw_28758295.mp3,iurafrika pia ineendelea kuwana akalkubwa kwa ulana viasharaya udota
common_voice_sw_29837674.mp3,chamata ananjina shama ka ra moja maengile
common_voice_sw_34827338.mp3,hatakama haije dinikishwa kwamao menikiza virusi yakurwa na aukumaekaini
common_voice_sw_30213879.mp3,wananciwa gurongi walimisho ku  sana aiyatimpa
common_voice_sw_30220327.mp3,uto makarumoka yamani hiwefu mika zikataza mude sabini
common_voice_sw_29926614.mp3,iaikadrene haweje sajiri wa cizaji kwamisimu milesa semkunlizo
common_voice_sw_30133832.mp3,ajiwa la viaka kuni na sitato alikuwa mboja kaci a walawake wachaci waliwania
common_voice_sw_30378904.mp3,maselana ya tekgwoje walailisihika sana
common_voice_sw_31446484.mp3,saala ksobo sankana penda sama mpiala
common_voice_sw_30115449.mp3,wange nai anaisa bika kama kuchabora runia
common_voice_sw_29954993.mp3,usinishani a seridi maiza kuteka kachi wauti
common_voice_sw_28704210.mp3,hakula majigura hisi
common_voice_sw_29858925.mp3,wanawake wanaweza kutokwa dam nja kipindi chao na momivu wa kati wakuju
common_voice_sw_30128866.mp3,wamekua wakitomia inazokatikana kwa ralisi ili kujenga makaziao
common_voice_sw_28259656.mp3,iba wa kimanjeo umageugu na kini ha manina maziwa janza chanai a
common_voice_sw_30080574.mp3,mjhamguhianja kimataifa  ugana ilano lkokuiamileka hisolia kuba wanja kaifa
common_voice_sw_30356669.mp3,iikasa kukangisha hofu wanancha mbaba diooleamo kwa nokakabisena wa hilo
common_voice_sw_30065827.mp3,iapo baadi ya mamo ana kujuuwasoingami la ya hupeana mtota badoiga
common_voice_sw_30127295.mp3,cha kula kikuchana miumi ninama
common_voice_sw_30348187.mp3,ondio muja ambo watalamwa na kindikeza mpandaji kutumia ilikurumuzumulioya
common_voice_sw_30140193.mp3,alitamaziba babi ya ke ifaidishiria vines
common_voice_sw_30220246.mp3,azanirubalikiwa kuwa na hifanimii
common_voice_sw_28758906.mp3,lizingilimutisa kati ya ma
common_voice_sw_29970348.mp3,atateki kabea kukinaza mkualimanza ikitokemkwa likajire
common_voice_sw_29788183.mp3,kwakipeni cha ulitolera kwa matibabu wakiliteta wa za maani waafrika
common_voice_sw_30295087.mp3,ziyavingoleli la pilikumpoba mbadita paviwu yotedunia
common_voice_sw_35105617.mp3,vingana waonye mengi
common_voice_sw_29987338.mp3,inasemekama kwa mba nono aliondole wa na uujanza a bila ya misukosuko wala mapiga
common_voice_sw_29938684.mp3,mfumonitndo ulinzishwa nalitori kanzo
common_voice_sw_30381614.mp3,kwa kuwatagazia watu za madi za mamiloni ya dola
common_voice_sw_30326919.mp3,rabi ya baba uwa aikaji toto wa araka
common_voice_sw_37663511.mp3,kilimochejezilishi ku
common_voice_sw_35181238.mp3,wano hafi ame makilishi maarukatika bungi la zanzi ba
common_voice_sw_34986967.mp3,ya kulitim masamo yake na famija a ke walihamia katika jumbwo latekisas
common_voice_sw_29894146.mp3,asilia jina kiimanjawa ajii tamibika liliu
common_voice_sw_30337457.mp3,wadauwasuka anamima zidani sifadha aki
common_voice_sw_30343117.mp3,engine watoto whao watapaka kifafa aupengine mabapo mataka sibika
common_voice_sw_30092929.mp3,dinalikea pwaza shuoleksibabimkudai
common_voice_sw_29914107.mp3,umojaltifa la buduri burundi andewa magaribiniwanji
common_voice_sw_34812765.mp3,meme na wewetapendala sana
common_voice_sw_30214923.mp3,ogozi wa malibunireli ulipigala zika namini
common_voice_sw_29850929.mp3,utajiru wanji ya tangania unatokana na ujuriwake
common_voice_sw_30269234.mp3,asidia mbayeye ikitumika kwenye ngozi ni kina vilia natiga
common_voice_sw_30101519.mp3,kote vina china nakosu sinani kabisa
common_voice_sw_30348769.mp3,afrika mashariki ilianzisha umojaochiya nyeree
common_voice_sw_30215253.mp3,katikasa hayake iyoya masafugeni a mifanika maliza lina sikondani
common_voice_sw_30231924.mp3,ilakweteganisha patha kilimdilekupiana totu naofnik
common_voice_sw_29844654.mp3,malekani uingeleza na ufaranza zilikuwa nji washingi wa vitahii
common_voice_sw_30057937.mp3,kilia mbenisha kuwa bile ya ujio wasiongo usirifikia akuwa kimaendelea
common_voice_sw_31207261.mp3,kwazitatika leke wasana ukasha kitika io i
common_voice_sw_35101950.mp3,waokwa pako akumakubano kiya matadokumbuntena
common_voice_sw_29821591.mp3,wembajiombuzi kipetika taifa lajamguye lilimokasiya koko
common_voice_sw_30457119.mp3,asirinia kubwa ya mweli ni mbaji iliyoni vyema kuna majimara kwa mara
common_voice_sw_30109486.mp3,ikiopoda skarikuja mashoni ma bio
common_voice_sw_30089026.mp3,serekani ilikuwa ikiyangozwa na iyansmifaniaa ya selikali ya unyereza
common_voice_sw_28681624.mp3,rurida ilitawaliwa kamamkowa chinye ufanya mdogo ispani a mkila
common_voice_sw_30306793.mp3,gateamuka asoka wailivonza buna kupata tamahini ijambai
common_voice_sw_35637177.mp3,na punazia hukwe nsili kene na naungana naisa kuliwakaka
common_voice_sw_29851324.mp3,harakati hizinizo zilizomungiza madarakani rais wa sasa koka gabi
common_voice_sw_30628211.mp3,mini la ombakila si
common_voice_sw_30036755.mp3,lumge ina pokeambonyingi na iko kati ya maeniri liituba sana kakikatanania
common_voice_sw_29887655.mp3,kuhaba haba kwa warangi ulisababishwa hasala babo mamili
common_voice_sw_30112992.mp3,kwa sabaukina mgeniwalee ngia ulishikato
common_voice_sw_30176931.mp3,kubabiliana na wanyamaaka ritama zilesimba na chuu
common_voice_sw_30343665.mp3,machaza idesha lilipoteza bilgwa mbele ya masilona
common_voice_sw_30457001.mp3,masimu lizia ma seba walipo ingaka maenyeka  walitamani kufanya makao yao kwenye miterengo ya mlima tilimanjaro
common_voice_sw_34991967.mp3,ulikuwa tona mchezhadi n atawampila wasoka
common_voice_sw_29852401.mp3,utambuzi zaidi yetakemangiamuza maka eelfu mbili kumina sida
common_voice_sw_28748512.mp3,nenesibwa naba ausihuwa naba asiliake ni katika luha za asili za mesoamemika
common_voice_sw_29905799.mp3,wajii utigu magonja la aina mbalimbale
common_voice_sw_31665696.mp3,majashara nautuma ililokuwa ikindeshwa wa na waarabu wa kati hua
common_voice_sw_30326904.mp3,mwengalichaguliwa kwa makamu ikitu wa khama
common_voice_sw_30269898.mp3,mawako roko siwa kuwawa katika kipindi chauangozi wake
common_voice_sw_29789062.mp3,mashugunia kiko utolea nje mani tamatakwamu
common_voice_sw_30261354.mp3,wakowaria ma kusi sibandi halisu bari ni mtanganiko kati wa abantu ma wanelotu
common_voice_sw_34047064.mp3,mtamaya udanini niwake isagari afaharikatika kijilakampaza ijia
common_voice_sw_34984973.mp3,waambalo linatado kuchenga kwadirishwa kwa mazongumza hayyo
common_voice_sw_34678306.mp3,aziriwamambanjiwa gusi sicinaa
common_voice_sw_29926626.mp3,mzahiwa hi ambali zaidi yalusula wanyeturu wote
common_voice_sw_35216526.mp3,vauzata essalamu na ifungi akaelfu mutame tisa tisinina una
common_voice_sw_29988384.mp3,nakini ika kadaza ras e kuwa hifahia kii ka maka elfu mbili nacana
common_voice_sw_30338965.mp3,maka waefu moja miatisa kumi na mbele
common_voice_sw_30019066.mp3,unakadiriwa kuwanza kutukuka mweshani mwaelfu moja na mialani
common_voice_sw_30055594.mp3,kosha matunda kwamajiza ina sarama kaba ya kula
common_voice_sw_29942054.mp3,serem amafusa alipembelea kena mazimungwali na rugoroaka efu mbin kulina kisa
common_voice_sw_30336025.mp3,wapadazi na kia wakazi wengine wamima waliwona
common_voice_sw_30337905.mp3,kuhamia upande wa mama rgedasulije
common_voice_sw_30126221.mp3,warumi na amazai mameko wa kisifiwa kulinzi waolioiara
common_voice_sw_30363107.mp3,sirea kilola owa kaliachakupia mmama za kwaaega
common_voice_sw_35588577.mp3,kusima kusimu ktikulizi ya mezi muca manmazini wafeba amataika sanba
common_voice_sw_30019408.mp3,iyongozi rengi waloushawishi kubwa sanaamaliro
common_voice_sw_29929157.mp3,alipinga vitobigio masikiliombamuirau
common_voice_sw_30073901.mp3,unakufunga sa fali ya kujengeleri ujia na maadabu ninzia nzuri ya kuora fuza ziizoko
common_voice_sw_29965228.mp3,nchango wadawa za mitishana kwa wate tana watu wazima ulonesha mafanikiwa
common_voice_sw_30013585.mp3,sapari kwa kutumia barabara umanza kya kufika
common_voice_sw_35108168.mp3,za mahizo zilibonduliwa na wenyeji waeneo hiro
common_voice_sw_30325699.mp3,kiu halisiawa hadna wamanyana ni watu wamoja
common_voice_sw_30205632.mp3,maka nikuuji a ulitesa sikiina muna
common_voice_sw_29894064.mp3,adayake kwa mkwamiaka kuni na sita na kweinde rea
common_voice_sw_35412156.mp3,kast aligai kuwa alilazimishu wa kenyngia katika mikodo ya mungao wa kisuhi
common_voice_sw_30143374.mp3,wapuri yani watu wayokendo sana wakati wa mani
